frame.number,frame.time,eth.src,eth.dst,eth.type,ip.src,ip.dst,tcp.srcport,tcp.dstport,_ws.col.protocol,_ws.col.info
"8492","Jul 14, 2025 10:00:47.741772000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=16993 Ack=15109 Win=19626 Len=12"
"8493","Jul 14, 2025 10:00:47.744329000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   470; Unit:   1, Func:   1: Read Coils"
"8494","Jul 14, 2025 10:00:47.746494000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15109 Ack=17005 Win=502 Len=10"
"8495","Jul 14, 2025 10:00:47.802572000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17005 Ack=15119 Win=19616 Len=0"
"8496","Jul 14, 2025 10:00:47.804319000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8495#1] 64279 → 502 [ACK] Seq=17005 Ack=15119 Win=19616 Len=0"
"8497","Jul 14, 2025 10:00:47.910276000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   471; Unit:   1, Func:   4: Read Input Registers"
"8498","Jul 14, 2025 10:00:47.912998000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=17005 Ack=15119 Win=19616 Len=12"
"8499","Jul 14, 2025 10:00:47.917156000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   471; Unit:   1, Func:   4: Read Input Registers"
"8500","Jul 14, 2025 10:00:47.919558000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15119 Ack=17017 Win=502 Len=11"
"8501","Jul 14, 2025 10:00:47.966456000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17017 Ack=15130 Win=19605 Len=0"
"8502","Jul 14, 2025 10:00:47.968411000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8501#1] 64279 → 502 [ACK] Seq=17017 Ack=15130 Win=19605 Len=0"
"8503","Jul 14, 2025 10:00:48.085457000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   472; Unit:   1, Func:   3: Read Holding Registers"
"8504","Jul 14, 2025 10:00:48.088520000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=17017 Ack=15130 Win=19605 Len=12"
"8505","Jul 14, 2025 10:00:48.091631000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   472; Unit:   1, Func:   3: Read Holding Registers"
"8506","Jul 14, 2025 10:00:48.095472000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15130 Ack=17029 Win=502 Len=11"
"8507","Jul 14, 2025 10:00:48.146453000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17029 Ack=15141 Win=19594 Len=0"
"8508","Jul 14, 2025 10:00:48.149510000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8507#1] 64279 → 502 [ACK] Seq=17029 Ack=15141 Win=19594 Len=0"
"8509","Jul 14, 2025 10:00:48.257712000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   473; Unit:   1, Func:   1: Read Coils"
"8510","Jul 14, 2025 10:00:48.262880000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=17029 Ack=15141 Win=19594 Len=12"
"8511","Jul 14, 2025 10:00:48.265214000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   473; Unit:   1, Func:   1: Read Coils"
"8512","Jul 14, 2025 10:00:48.268949000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15141 Ack=17041 Win=502 Len=10"
"8513","Jul 14, 2025 10:00:48.312723000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17041 Ack=15151 Win=19584 Len=0"
"8514","Jul 14, 2025 10:00:48.316839000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8513#1] 64279 → 502 [ACK] Seq=17041 Ack=15151 Win=19584 Len=0"
"8515","Jul 14, 2025 10:00:48.424929000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   474; Unit:   1, Func:   4: Read Input Registers"
"8516","Jul 14, 2025 10:00:48.427969000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=17041 Ack=15151 Win=19584 Len=12"
"8517","Jul 14, 2025 10:00:48.431551000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   474; Unit:   1, Func:   4: Read Input Registers"
"8518","Jul 14, 2025 10:00:48.434183000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15151 Ack=17053 Win=502 Len=11"
"8519","Jul 14, 2025 10:00:48.483908000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17053 Ack=15162 Win=19573 Len=0"
"8520","Jul 14, 2025 10:00:48.488367000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8519#1] 64279 → 502 [ACK] Seq=17053 Ack=15162 Win=19573 Len=0"
"8521","Jul 14, 2025 10:00:48.590518000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   475; Unit:   1, Func:   3: Read Holding Registers"
"8522","Jul 14, 2025 10:00:48.594225000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=17053 Ack=15162 Win=19573 Len=12"
"8523","Jul 14, 2025 10:00:48.597830000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   475; Unit:   1, Func:   3: Read Holding Registers"
"8524","Jul 14, 2025 10:00:48.599664000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15162 Ack=17065 Win=502 Len=11"
"8525","Jul 14, 2025 10:00:48.658025000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17065 Ack=15173 Win=19562 Len=0"
"8526","Jul 14, 2025 10:00:48.660446000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8525#1] 64279 → 502 [ACK] Seq=17065 Ack=15173 Win=19562 Len=0"
"8527","Jul 14, 2025 10:00:48.763375000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   476; Unit:   1, Func:   1: Read Coils"
"8528","Jul 14, 2025 10:00:48.765130000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=17065 Ack=15173 Win=19562 Len=12"
"8529","Jul 14, 2025 10:00:48.770292000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   476; Unit:   1, Func:   1: Read Coils"
"8530","Jul 14, 2025 10:00:48.771764000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15173 Ack=17077 Win=502 Len=10"
"8531","Jul 14, 2025 10:00:48.822763000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17077 Ack=15183 Win=19552 Len=0"
"8532","Jul 14, 2025 10:00:48.825722000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8531#1] 64279 → 502 [ACK] Seq=17077 Ack=15183 Win=19552 Len=0"
"8533","Jul 14, 2025 10:00:48.944728000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   477; Unit:   1, Func:   4: Read Input Registers"
"8534","Jul 14, 2025 10:00:48.947080000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=17077 Ack=15183 Win=19552 Len=12"
"8535","Jul 14, 2025 10:00:48.948500000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   477; Unit:   1, Func:   4: Read Input Registers"
"8536","Jul 14, 2025 10:00:48.950664000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15183 Ack=17089 Win=502 Len=11"
"8537","Jul 14, 2025 10:00:48.997515000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17089 Ack=15194 Win=19541 Len=0"
"8538","Jul 14, 2025 10:00:48.999883000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8537#1] 64279 → 502 [ACK] Seq=17089 Ack=15194 Win=19541 Len=0"
"8539","Jul 14, 2025 10:00:49.112372000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   478; Unit:   1, Func:   3: Read Holding Registers"
"8540","Jul 14, 2025 10:00:49.114661000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=17089 Ack=15194 Win=19541 Len=12"
"8541","Jul 14, 2025 10:00:49.117626000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   478; Unit:   1, Func:   3: Read Holding Registers"
"8542","Jul 14, 2025 10:00:49.120195000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15194 Ack=17101 Win=502 Len=11"
"8543","Jul 14, 2025 10:00:49.165208000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17101 Ack=15205 Win=19530 Len=0"
"8544","Jul 14, 2025 10:00:49.166606000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8543#1] 64279 → 502 [ACK] Seq=17101 Ack=15205 Win=19530 Len=0"
"8545","Jul 14, 2025 10:00:49.290336000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   479; Unit:   1, Func:   1: Read Coils"
"8546","Jul 14, 2025 10:00:49.294602000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=17101 Ack=15205 Win=19530 Len=12"
"8547","Jul 14, 2025 10:00:49.298656000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   479; Unit:   1, Func:   1: Read Coils"
"8548","Jul 14, 2025 10:00:49.301289000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15205 Ack=17113 Win=502 Len=10"
"8549","Jul 14, 2025 10:00:49.357161000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17113 Ack=15215 Win=19520 Len=0"
"8550","Jul 14, 2025 10:00:49.361670000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8549#1] 64279 → 502 [ACK] Seq=17113 Ack=15215 Win=19520 Len=0"
"8551","Jul 14, 2025 10:00:49.461348000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   480; Unit:   1, Func:   4: Read Input Registers"
"8552","Jul 14, 2025 10:00:49.465157000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=17113 Ack=15215 Win=19520 Len=12"
"8553","Jul 14, 2025 10:00:49.468014000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   480; Unit:   1, Func:   4: Read Input Registers"
"8554","Jul 14, 2025 10:00:49.471194000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15215 Ack=17125 Win=502 Len=11"
"8555","Jul 14, 2025 10:00:49.524386000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17125 Ack=15226 Win=19509 Len=0"
"8556","Jul 14, 2025 10:00:49.527186000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8555#1] 64279 → 502 [ACK] Seq=17125 Ack=15226 Win=19509 Len=0"
"8557","Jul 14, 2025 10:00:49.635306000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   481; Unit:   1, Func:   3: Read Holding Registers"
"8558","Jul 14, 2025 10:00:49.636275000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=17125 Ack=15226 Win=19509 Len=12"
"8559","Jul 14, 2025 10:00:49.638197000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   481; Unit:   1, Func:   3: Read Holding Registers"
"8560","Jul 14, 2025 10:00:49.640325000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15226 Ack=17137 Win=502 Len=11"
"8561","Jul 14, 2025 10:00:49.693111000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17137 Ack=15237 Win=19498 Len=0"
"8562","Jul 14, 2025 10:00:49.696452000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8561#1] 64279 → 502 [ACK] Seq=17137 Ack=15237 Win=19498 Len=0"
"8563","Jul 14, 2025 10:00:49.806699000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   482; Unit:   1, Func:   1: Read Coils"
"8564","Jul 14, 2025 10:00:49.811552000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=17137 Ack=15237 Win=19498 Len=12"
"8565","Jul 14, 2025 10:00:49.814486000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   482; Unit:   1, Func:   1: Read Coils"
"8566","Jul 14, 2025 10:00:49.822302000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15237 Ack=17149 Win=502 Len=10"
"8567","Jul 14, 2025 10:00:49.872248000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17149 Ack=15247 Win=19488 Len=0"
"8568","Jul 14, 2025 10:00:49.874859000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8567#1] 64279 → 502 [ACK] Seq=17149 Ack=15247 Win=19488 Len=0"
"8569","Jul 14, 2025 10:00:49.980661000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   483; Unit:   1, Func:   4: Read Input Registers"
"8570","Jul 14, 2025 10:00:49.983284000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=17149 Ack=15247 Win=19488 Len=12"
"8571","Jul 14, 2025 10:00:49.986550000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   483; Unit:   1, Func:   4: Read Input Registers"
"8572","Jul 14, 2025 10:00:49.990101000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15247 Ack=17161 Win=502 Len=11"
"8573","Jul 14, 2025 10:00:50.037253000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17161 Ack=15258 Win=19477 Len=0"
"8574","Jul 14, 2025 10:00:50.038775000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8573#1] 64279 → 502 [ACK] Seq=17161 Ack=15258 Win=19477 Len=0"
"8575","Jul 14, 2025 10:00:50.158980000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   484; Unit:   1, Func:   3: Read Holding Registers"
"8576","Jul 14, 2025 10:00:50.162380000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=17161 Ack=15258 Win=19477 Len=12"
"8577","Jul 14, 2025 10:00:50.164653000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   484; Unit:   1, Func:   3: Read Holding Registers"
"8578","Jul 14, 2025 10:00:50.167447000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15258 Ack=17173 Win=502 Len=11"
"8579","Jul 14, 2025 10:00:50.216675000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17173 Ack=15269 Win=19466 Len=0"
"8580","Jul 14, 2025 10:00:50.221045000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8579#1] 64279 → 502 [ACK] Seq=17173 Ack=15269 Win=19466 Len=0"
"8581","Jul 14, 2025 10:00:50.325889000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   485; Unit:   1, Func:   1: Read Coils"
"8582","Jul 14, 2025 10:00:50.329499000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=17173 Ack=15269 Win=19466 Len=12"
"8583","Jul 14, 2025 10:00:50.331593000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   485; Unit:   1, Func:   1: Read Coils"
"8584","Jul 14, 2025 10:00:50.333534000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15269 Ack=17185 Win=502 Len=10"
"8585","Jul 14, 2025 10:00:50.386223000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17185 Ack=15279 Win=19456 Len=0"
"8586","Jul 14, 2025 10:00:50.391564000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8585#1] 64279 → 502 [ACK] Seq=17185 Ack=15279 Win=19456 Len=0"
"8587","Jul 14, 2025 10:00:50.495076000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   486; Unit:   1, Func:   4: Read Input Registers"
"8588","Jul 14, 2025 10:00:50.496757000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=17185 Ack=15279 Win=19456 Len=12"
"8589","Jul 14, 2025 10:00:50.498571000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   486; Unit:   1, Func:   4: Read Input Registers"
"8590","Jul 14, 2025 10:00:50.500039000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15279 Ack=17197 Win=502 Len=11"
"8591","Jul 14, 2025 10:00:50.555250000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17197 Ack=15290 Win=19445 Len=0"
"8592","Jul 14, 2025 10:00:50.556872000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8591#1] 64279 → 502 [ACK] Seq=17197 Ack=15290 Win=19445 Len=0"
"8593","Jul 14, 2025 10:00:50.660717000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   487; Unit:   1, Func:   3: Read Holding Registers"
"8594","Jul 14, 2025 10:00:50.662971000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=17197 Ack=15290 Win=19445 Len=12"
"8595","Jul 14, 2025 10:00:50.668001000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   487; Unit:   1, Func:   3: Read Holding Registers"
"8596","Jul 14, 2025 10:00:50.672790000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=15290 Ack=17209 Win=502 Len=11"
"8597","Jul 14, 2025 10:00:50.714419000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=17209 Ack=15301 Win=19434 Len=0"
"8598","Jul 14, 2025 10:00:50.716975000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 8597#1] 64279 → 502 [ACK] Seq=17209 Ack=15301 Win=19434 Len=0"
