frame.number,frame.time,eth.src,eth.dst,eth.type,ip.src,ip.dst,tcp.srcport,tcp.dstport,_ws.col.protocol,_ws.col.info
"4476","Jul 14, 2025 10:21:47.570763000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=7612 Ack=8569 Win=502 Len=10"
"4477","Jul 14, 2025 10:21:47.624866000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=8569 Ack=7622 Win=19530 Len=0"
"4478","Jul 14, 2025 10:21:47.627719000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 4477#1] 64279 → 502 [ACK] Seq=8569 Ack=7622 Win=19530 Len=0"
"4479","Jul 14, 2025 10:21:47.733198000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   417; Unit:   1, Func:   4: Read Input Registers"
"4480","Jul 14, 2025 10:21:47.735920000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=8569 Ack=7622 Win=19530 Len=12"
"4481","Jul 14, 2025 10:21:47.739951000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   417; Unit:   1, Func:   4: Read Input Registers"
"4482","Jul 14, 2025 10:21:47.742284000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=7622 Ack=8581 Win=502 Len=11"
"4483","Jul 14, 2025 10:21:47.796222000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=8581 Ack=7633 Win=19519 Len=0"
"4484","Jul 14, 2025 10:21:47.798715000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 4483#1] 64279 → 502 [ACK] Seq=8581 Ack=7633 Win=19519 Len=0"
"4485","Jul 14, 2025 10:21:47.911509000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   418; Unit:   1, Func:   3: Read Holding Registers"
"4486","Jul 14, 2025 10:21:47.916942000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=8581 Ack=7633 Win=19519 Len=12"
"4487","Jul 14, 2025 10:21:47.920344000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   418; Unit:   1, Func:   3: Read Holding Registers"
"4488","Jul 14, 2025 10:21:47.924645000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=7633 Ack=8593 Win=502 Len=11"
"4489","Jul 14, 2025 10:21:47.968113000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=8593 Ack=7644 Win=19508 Len=0"
"4490","Jul 14, 2025 10:21:47.971862000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 4489#1] 64279 → 502 [ACK] Seq=8593 Ack=7644 Win=19508 Len=0"
"4491","Jul 14, 2025 10:21:48.081126000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   419; Unit:   1, Func:   1: Read Coils"
"4492","Jul 14, 2025 10:21:48.085849000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=8593 Ack=7644 Win=19508 Len=12"
"4493","Jul 14, 2025 10:21:48.088366000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   419; Unit:   1, Func:   1: Read Coils"
"4494","Jul 14, 2025 10:21:48.092187000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=7644 Ack=8605 Win=502 Len=10"
"4495","Jul 14, 2025 10:21:48.135100000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=8605 Ack=7654 Win=19498 Len=0"
"4496","Jul 14, 2025 10:21:48.138567000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 4495#1] 64279 → 502 [ACK] Seq=8605 Ack=7654 Win=19498 Len=0"
"4497","Jul 14, 2025 10:21:48.249784000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   420; Unit:   1, Func:   4: Read Input Registers"
"4498","Jul 14, 2025 10:21:48.256124000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=8605 Ack=7654 Win=19498 Len=12"
"4499","Jul 14, 2025 10:21:48.260634000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   420; Unit:   1, Func:   4: Read Input Registers"
"4500","Jul 14, 2025 10:21:48.265112000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=7654 Ack=8617 Win=502 Len=11"
"4501","Jul 14, 2025 10:21:48.319474000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=8617 Ack=7665 Win=19487 Len=0"
"4502","Jul 14, 2025 10:21:48.324280000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 4501#1] 64279 → 502 [ACK] Seq=8617 Ack=7665 Win=19487 Len=0"
"4503","Jul 14, 2025 10:21:48.424239000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   421; Unit:   1, Func:   3: Read Holding Registers"
"4504","Jul 14, 2025 10:21:48.427647000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=8617 Ack=7665 Win=19487 Len=12"
"4505","Jul 14, 2025 10:21:48.430946000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   421; Unit:   1, Func:   3: Read Holding Registers"
"4506","Jul 14, 2025 10:21:48.434322000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=7665 Ack=8629 Win=502 Len=11"
"4507","Jul 14, 2025 10:21:48.479124000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=8629 Ack=7676 Win=19476 Len=0"
"4508","Jul 14, 2025 10:21:48.482493000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 4507#1] 64279 → 502 [ACK] Seq=8629 Ack=7676 Win=19476 Len=0"
"4509","Jul 14, 2025 10:21:48.534915000 EDT","08:00:27:04:05:6f","01:00:5e:7f:ff:fa","0x8100","10.10.20.30","239.255.255.250",,,"SSDP","M-SEARCH * HTTP/1.1 "
"4510","Jul 14, 2025 10:21:48.594332000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   422; Unit:   1, Func:   1: Read Coils"
"4511","Jul 14, 2025 10:21:48.596605000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=8629 Ack=7676 Win=19476 Len=12"
"4512","Jul 14, 2025 10:21:48.598594000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   422; Unit:   1, Func:   1: Read Coils"
"4513","Jul 14, 2025 10:21:48.601676000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=7676 Ack=8641 Win=502 Len=10"
"4514","Jul 14, 2025 10:21:48.648511000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=8641 Ack=7686 Win=19466 Len=0"
"4515","Jul 14, 2025 10:21:48.651259000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 4514#1] 64279 → 502 [ACK] Seq=8641 Ack=7686 Win=19466 Len=0"
"4516","Jul 14, 2025 10:21:48.767347000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   423; Unit:   1, Func:   4: Read Input Registers"
"4517","Jul 14, 2025 10:21:48.770289000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=8641 Ack=7686 Win=19466 Len=12"
"4518","Jul 14, 2025 10:21:48.771858000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   423; Unit:   1, Func:   4: Read Input Registers"
"4519","Jul 14, 2025 10:21:48.774416000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=7686 Ack=8653 Win=502 Len=11"
"4520","Jul 14, 2025 10:21:48.823005000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=8653 Ack=7697 Win=19455 Len=0"
"4521","Jul 14, 2025 10:21:48.825366000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 4520#1] 64279 → 502 [ACK] Seq=8653 Ack=7697 Win=19455 Len=0"
"4522","Jul 14, 2025 10:21:48.938445000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   424; Unit:   1, Func:   3: Read Holding Registers"
"4523","Jul 14, 2025 10:21:48.944277000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=8653 Ack=7697 Win=19455 Len=12"
"4524","Jul 14, 2025 10:21:48.948146000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   424; Unit:   1, Func:   3: Read Holding Registers"
"4525","Jul 14, 2025 10:21:48.951152000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=7697 Ack=8665 Win=502 Len=11"
"4526","Jul 14, 2025 10:21:49.000326000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=8665 Ack=7708 Win=19444 Len=0"
"4527","Jul 14, 2025 10:21:49.002332000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 4526#1] 64279 → 502 [ACK] Seq=8665 Ack=7708 Win=19444 Len=0"
"4528","Jul 14, 2025 10:21:49.124657000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   425; Unit:   1, Func:   1: Read Coils"
"4529","Jul 14, 2025 10:21:49.159296000 EDT","08:00:27:11:68:b4","33:33:00:00:00:16","0x86dd",,,,,"ICMPv6","Multicast Listener Report Message v2"
"4530","Jul 14, 2025 10:21:49.184155000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=8665 Ack=7708 Win=19444 Len=12"
"4531","Jul 14, 2025 10:21:49.185027000 EDT","08:00:27:11:68:b4","ff:ff:ff:ff:ff:ff","0x0800","0.0.0.0","255.255.255.255",,,"DHCP","DHCP Discover - Transaction ID 0x330d1709"
"4532","Jul 14, 2025 10:21:49.215070000 EDT","08:00:27:11:68:b4","33:33:00:00:00:16","0x86dd",,,,,"ICMPv6","Multicast Listener Report Message v2"
"4533","Jul 14, 2025 10:21:49.215291000 EDT","08:00:27:11:68:b4","33:33:ff:43:d1:9a","0x86dd",,,,,"ICMPv6","Neighbor Solicitation for fe80::f38b:5951:c143:d19a"
"4534","Jul 14, 2025 10:21:49.274829000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   425; Unit:   1, Func:   1: Read Coils"
"4535","Jul 14, 2025 10:21:49.288052000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=7708 Ack=8677 Win=502 Len=10"
"4536","Jul 14, 2025 10:21:49.315810000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   426; Unit:   1, Func:   4: Read Input Registers"
"4537","Jul 14, 2025 10:21:49.330574000 EDT","08:00:27:11:68:b4","33:33:00:00:00:16","0x86dd",,,,,"ICMPv6","Multicast Listener Report Message v2"
"4538","Jul 14, 2025 10:21:49.340090000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=8677 Ack=7718 Win=19434 Len=12"
"4539","Jul 14, 2025 10:21:49.400840000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   426; Unit:   1, Func:   4: Read Input Registers"
"4540","Jul 14, 2025 10:21:49.405497000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=7718 Ack=8689 Win=502 Len=11"
"4541","Jul 14, 2025 10:21:49.449939000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=8689 Ack=7729 Win=19423 Len=0"
"4542","Jul 14, 2025 10:21:49.460079000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 4541#1] 64279 → 502 [ACK] Seq=8689 Ack=7729 Win=19423 Len=0"
"4543","Jul 14, 2025 10:21:49.473574000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   427; Unit:   1, Func:   3: Read Holding Registers"
"4544","Jul 14, 2025 10:21:49.478862000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=8689 Ack=7729 Win=19423 Len=12"
"4545","Jul 14, 2025 10:21:49.485172000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   427; Unit:   1, Func:   3: Read Holding Registers"
"4546","Jul 14, 2025 10:21:49.491649000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=7729 Ack=8701 Win=502 Len=11"
"4547","Jul 14, 2025 10:21:49.536881000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=8701 Ack=7740 Win=19412 Len=0"
"4548","Jul 14, 2025 10:21:49.545001000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 4547#1] 64279 → 502 [ACK] Seq=8701 Ack=7740 Win=19412 Len=0"
"4549","Jul 14, 2025 10:21:49.553198000 EDT","08:00:27:04:05:6f","01:00:5e:7f:ff:fa","0x8100","10.10.20.30","239.255.255.250",,,"SSDP","M-SEARCH * HTTP/1.1 "
"4550","Jul 14, 2025 10:21:49.642025000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   428; Unit:   1, Func:   1: Read Coils"
"4551","Jul 14, 2025 10:21:49.647046000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=8701 Ack=7740 Win=19412 Len=12"
"4552","Jul 14, 2025 10:21:49.649877000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   428; Unit:   1, Func:   1: Read Coils"
"4553","Jul 14, 2025 10:21:49.651650000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=7740 Ack=8713 Win=502 Len=10"
"4554","Jul 14, 2025 10:21:49.709251000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=8713 Ack=7750 Win=19402 Len=0"
"4555","Jul 14, 2025 10:21:49.712141000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 4554#1] 64279 → 502 [ACK] Seq=8713 Ack=7750 Win=19402 Len=0"
"4556","Jul 14, 2025 10:21:49.808842000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   429; Unit:   1, Func:   4: Read Input Registers"
"4557","Jul 14, 2025 10:21:49.812000000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=8713 Ack=7750 Win=19402 Len=12"
"4558","Jul 14, 2025 10:21:49.816919000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   429; Unit:   1, Func:   4: Read Input Registers"
"4559","Jul 14, 2025 10:21:49.818962000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=7750 Ack=8725 Win=502 Len=11"
"4560","Jul 14, 2025 10:21:49.877000000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=8725 Ack=7761 Win=19391 Len=0"
"4561","Jul 14, 2025 10:21:49.879200000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 4560#1] 64279 → 502 [ACK] Seq=8725 Ack=7761 Win=19391 Len=0"
"4562","Jul 14, 2025 10:21:49.988752000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   430; Unit:   1, Func:   3: Read Holding Registers"
"4563","Jul 14, 2025 10:21:49.991938000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=8725 Ack=7761 Win=19391 Len=12"
"4564","Jul 14, 2025 10:21:49.996674000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   430; Unit:   1, Func:   3: Read Holding Registers"
"4565","Jul 14, 2025 10:21:49.998894000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=7761 Ack=8737 Win=502 Len=11"
"4566","Jul 14, 2025 10:21:50.043606000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=8737 Ack=7772 Win=19380 Len=0"
"4567","Jul 14, 2025 10:21:50.047866000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 4566#1] 64279 → 502 [ACK] Seq=8737 Ack=7772 Win=19380 Len=0"
"4568","Jul 14, 2025 10:21:50.159350000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   431; Unit:   1, Func:   1: Read Coils"
"4569","Jul 14, 2025 10:21:50.164270000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=8737 Ack=7772 Win=19380 Len=12"
"4570","Jul 14, 2025 10:21:50.168746000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   431; Unit:   1, Func:   1: Read Coils"
"4571","Jul 14, 2025 10:21:50.171287000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=7772 Ack=8749 Win=502 Len=10"
"4572","Jul 14, 2025 10:21:50.225581000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=8749 Ack=7782 Win=19370 Len=0"
"4573","Jul 14, 2025 10:21:50.228468000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 4572#1] 64279 → 502 [ACK] Seq=8749 Ack=7782 Win=19370 Len=0"
"4574","Jul 14, 2025 10:21:50.234931000 EDT","08:00:27:11:68:b4","33:33:00:00:00:16","0x86dd",,,,,"ICMPv6","Multicast Listener Report Message v2"
"4575","Jul 14, 2025 10:21:50.245961000 EDT","08:00:27:11:68:b4","33:33:00:00:00:16","0x86dd",,,,,"ICMPv6","Multicast Listener Report Message v2"
"4576","Jul 14, 2025 10:21:50.332074000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   432; Unit:   1, Func:   4: Read Input Registers"
"4577","Jul 14, 2025 10:21:50.337233000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=8749 Ack=7782 Win=19370 Len=12"
"4578","Jul 14, 2025 10:21:50.347559000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   432; Unit:   1, Func:   4: Read Input Registers"
"4579","Jul 14, 2025 10:21:50.347562000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=7782 Ack=8761 Win=502 Len=11"
"4580","Jul 14, 2025 10:21:50.357936000 EDT","08:00:27:11:68:b4","33:33:00:00:00:02","0x86dd",,,,,"ICMPv6","Router Solicitation"
"4581","Jul 14, 2025 10:21:50.399840000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=8761 Ack=7793 Win=19359 Len=0"
"4582","Jul 14, 2025 10:21:50.402621000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 4581#1] 64279 → 502 [ACK] Seq=8761 Ack=7793 Win=19359 Len=0"
"4583","Jul 14, 2025 10:21:50.496194000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   433; Unit:   1, Func:   3: Read Holding Registers"
"4584","Jul 14, 2025 10:21:50.499331000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=8761 Ack=7793 Win=19359 Len=12"
"4585","Jul 14, 2025 10:21:50.502425000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   433; Unit:   1, Func:   3: Read Holding Registers"
