frame.number,frame.time,eth.src,eth.dst,eth.type,ip.src,ip.dst,tcp.srcport,tcp.dstport,_ws.col.protocol,_ws.col.info
"5957","Jul 14, 2025 10:13:18.484510000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=10249 Ack=11533 Win=502 Len=10"
"5958","Jul 14, 2025 10:13:18.502219000 EDT","08:00:27:11:68:b4","ff:ff:ff:ff:ff:ff","0x0800","0.0.0.0","255.255.255.255",,,"DHCP","DHCP Discover - Transaction ID 0x94bcdee3"
"5959","Jul 14, 2025 10:13:18.534084000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=11533 Ack=10259 Win=20086 Len=0"
"5960","Jul 14, 2025 10:13:18.540719000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 5959#1] 64279 → 502 [ACK] Seq=11533 Ack=10259 Win=20086 Len=0"
"5961","Jul 14, 2025 10:13:18.651502000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   459; Unit:   1, Func:   4: Read Input Registers"
"5962","Jul 14, 2025 10:13:18.656834000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=11533 Ack=10259 Win=20086 Len=12"
"5963","Jul 14, 2025 10:13:18.660566000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   459; Unit:   1, Func:   4: Read Input Registers"
"5964","Jul 14, 2025 10:13:18.663228000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=10259 Ack=11545 Win=502 Len=11"
"5965","Jul 14, 2025 10:13:18.708907000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=11545 Ack=10270 Win=20075 Len=0"
"5966","Jul 14, 2025 10:13:18.712784000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","1.1.1.1",,,"DNS","Standard query 0xa113 A chrome.cloudflare-dns.com"
"5967","Jul 14, 2025 10:13:18.715488000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 5965#1] 64279 → 502 [ACK] Seq=11545 Ack=10270 Win=20075 Len=0"
"5968","Jul 14, 2025 10:13:18.717510000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"5969","Jul 14, 2025 10:13:18.719442000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","1.1.1.1",,,"DNS","Standard query 0xe891 HTTPS chrome.cloudflare-dns.com"
"5970","Jul 14, 2025 10:13:18.723115000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"5971","Jul 14, 2025 10:13:18.821739000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   460; Unit:   1, Func:   3: Read Holding Registers"
"5972","Jul 14, 2025 10:13:18.824627000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=11545 Ack=10270 Win=20075 Len=12"
"5973","Jul 14, 2025 10:13:18.829648000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   460; Unit:   1, Func:   3: Read Holding Registers"
"5974","Jul 14, 2025 10:13:18.832157000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=10270 Ack=11557 Win=502 Len=11"
"5975","Jul 14, 2025 10:13:18.885955000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=11557 Ack=10281 Win=20064 Len=0"
"5976","Jul 14, 2025 10:13:18.891746000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 5975#1] 64279 → 502 [ACK] Seq=11557 Ack=10281 Win=20064 Len=0"
"5977","Jul 14, 2025 10:13:18.998997000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   461; Unit:   1, Func:   1: Read Coils"
"5978","Jul 14, 2025 10:13:19.002944000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=11557 Ack=10281 Win=20064 Len=12"
"5979","Jul 14, 2025 10:13:19.006723000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   461; Unit:   1, Func:   1: Read Coils"
"5980","Jul 14, 2025 10:13:19.008825000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=10281 Ack=11569 Win=502 Len=10"
"5981","Jul 14, 2025 10:13:19.051641000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=11569 Ack=10291 Win=20054 Len=0"
"5982","Jul 14, 2025 10:13:19.054095000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 5981#1] 64279 → 502 [ACK] Seq=11569 Ack=10291 Win=20054 Len=0"
"5983","Jul 14, 2025 10:13:19.176091000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   462; Unit:   1, Func:   4: Read Input Registers"
"5984","Jul 14, 2025 10:13:19.178053000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=11569 Ack=10291 Win=20054 Len=12"
"5985","Jul 14, 2025 10:13:19.182114000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   462; Unit:   1, Func:   4: Read Input Registers"
"5986","Jul 14, 2025 10:13:19.185591000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=10291 Ack=11581 Win=502 Len=11"
"5987","Jul 14, 2025 10:13:19.239037000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=11581 Ack=10302 Win=20043 Len=0"
"5988","Jul 14, 2025 10:13:19.243770000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 5987#1] 64279 → 502 [ACK] Seq=11581 Ack=10302 Win=20043 Len=0"
"5989","Jul 14, 2025 10:13:19.348291000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   463; Unit:   1, Func:   3: Read Holding Registers"
"5990","Jul 14, 2025 10:13:19.350971000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=11581 Ack=10302 Win=20043 Len=12"
"5991","Jul 14, 2025 10:13:19.353900000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   463; Unit:   1, Func:   3: Read Holding Registers"
"5992","Jul 14, 2025 10:13:19.357247000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=10302 Ack=11593 Win=502 Len=11"
"5993","Jul 14, 2025 10:13:19.382412000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","1.1.1.1",,,"DNS","Standard query 0x713c A ecs.office.com"
"5994","Jul 14, 2025 10:13:19.386114000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"5995","Jul 14, 2025 10:13:19.414694000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=11593 Ack=10313 Win=20032 Len=0"
"5996","Jul 14, 2025 10:13:19.422228000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 5995#1] 64279 → 502 [ACK] Seq=11593 Ack=10313 Win=20032 Len=0"
"5997","Jul 14, 2025 10:13:19.522287000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   464; Unit:   1, Func:   1: Read Coils"
"5998","Jul 14, 2025 10:13:19.525269000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=11593 Ack=10313 Win=20032 Len=12"
"5999","Jul 14, 2025 10:13:19.530885000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   464; Unit:   1, Func:   1: Read Coils"
"6000","Jul 14, 2025 10:13:19.535180000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=10313 Ack=11605 Win=502 Len=10"
"6001","Jul 14, 2025 10:13:19.581473000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=11605 Ack=10323 Win=20022 Len=0"
"6002","Jul 14, 2025 10:13:19.584085000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 6001#1] 64279 → 502 [ACK] Seq=11605 Ack=10323 Win=20022 Len=0"
"6003","Jul 14, 2025 10:13:19.690051000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   465; Unit:   1, Func:   4: Read Input Registers"
"6004","Jul 14, 2025 10:13:19.695163000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=11605 Ack=10323 Win=20022 Len=12"
"6005","Jul 14, 2025 10:13:19.702204000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   465; Unit:   1, Func:   4: Read Input Registers"
"6006","Jul 14, 2025 10:13:19.706262000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=10323 Ack=11617 Win=502 Len=11"
"6007","Jul 14, 2025 10:13:19.736495000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","1.1.1.1",,,"DNS","Standard query 0x97aa A chrome.cloudflare-dns.com"
"6008","Jul 14, 2025 10:13:19.738133000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","1.1.1.1",,,"DNS","Standard query 0x7d4e HTTPS chrome.cloudflare-dns.com"
"6009","Jul 14, 2025 10:13:19.743861000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"6010","Jul 14, 2025 10:13:19.745635000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.20.1,10.10.20.30","10.10.20.30,1.1.1.1",,,"ICMP","Destination unreachable (Host unreachable)"
"6011","Jul 14, 2025 10:13:19.763241000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=11617 Ack=10334 Win=20011 Len=0"
"6012","Jul 14, 2025 10:13:19.766497000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 6011#1] 64279 → 502 [ACK] Seq=11617 Ack=10334 Win=20011 Len=0"
"6013","Jul 14, 2025 10:13:19.868220000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   466; Unit:   1, Func:   3: Read Holding Registers"
"6014","Jul 14, 2025 10:13:19.872002000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=11617 Ack=10334 Win=20011 Len=12"
"6015","Jul 14, 2025 10:13:19.878399000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   466; Unit:   1, Func:   3: Read Holding Registers"
"6016","Jul 14, 2025 10:13:19.883325000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=10334 Ack=11629 Win=502 Len=11"
"6017","Jul 14, 2025 10:13:19.931337000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=11629 Ack=10345 Win=20000 Len=0"
"6018","Jul 14, 2025 10:13:19.935500000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 6017#1] 64279 → 502 [ACK] Seq=11629 Ack=10345 Win=20000 Len=0"
"6019","Jul 14, 2025 10:13:20.040790000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   467; Unit:   1, Func:   1: Read Coils"
"6020","Jul 14, 2025 10:13:20.051617000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=11629 Ack=10345 Win=20000 Len=12"
"6021","Jul 14, 2025 10:13:20.077588000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   467; Unit:   1, Func:   1: Read Coils"
"6022","Jul 14, 2025 10:13:20.081263000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=10345 Ack=11641 Win=502 Len=10"
"6023","Jul 14, 2025 10:13:20.132129000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=11641 Ack=10355 Win=19990 Len=0"
"6024","Jul 14, 2025 10:13:20.134767000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 6023#1] 64279 → 502 [ACK] Seq=11641 Ack=10355 Win=19990 Len=0"
"6025","Jul 14, 2025 10:13:20.210752000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   468; Unit:   1, Func:   4: Read Input Registers"
"6026","Jul 14, 2025 10:13:20.215342000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=11641 Ack=10355 Win=19990 Len=12"
"6027","Jul 14, 2025 10:13:20.219159000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   468; Unit:   1, Func:   4: Read Input Registers"
"6028","Jul 14, 2025 10:13:20.221919000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=10355 Ack=11653 Win=502 Len=11"
"6029","Jul 14, 2025 10:13:20.277769000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=11653 Ack=10366 Win=19979 Len=0"
"6030","Jul 14, 2025 10:13:20.283557000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 6029#1] 64279 → 502 [ACK] Seq=11653 Ack=10366 Win=19979 Len=0"
"6031","Jul 14, 2025 10:13:20.384729000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   469; Unit:   1, Func:   3: Read Holding Registers"
"6032","Jul 14, 2025 10:13:20.388306000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=11653 Ack=10366 Win=19979 Len=12"
"6033","Jul 14, 2025 10:13:20.392785000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   469; Unit:   1, Func:   3: Read Holding Registers"
"6034","Jul 14, 2025 10:13:20.396514000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=10366 Ack=11665 Win=502 Len=11"
"6035","Jul 14, 2025 10:13:20.439758000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=11665 Ack=10377 Win=19968 Len=0"
"6036","Jul 14, 2025 10:13:20.441896000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 6035#1] 64279 → 502 [ACK] Seq=11665 Ack=10377 Win=19968 Len=0"
"6037","Jul 14, 2025 10:13:20.562658000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   470; Unit:   1, Func:   1: Read Coils"
"6038","Jul 14, 2025 10:13:20.565478000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=11665 Ack=10377 Win=19968 Len=12"
"6039","Jul 14, 2025 10:13:20.570533000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   470; Unit:   1, Func:   1: Read Coils"
"6040","Jul 14, 2025 10:13:20.572759000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=10377 Ack=11677 Win=502 Len=10"
"6041","Jul 14, 2025 10:13:20.617620000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=11677 Ack=10387 Win=19958 Len=0"
"6042","Jul 14, 2025 10:13:20.620650000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 6041#1] 64279 → 502 [ACK] Seq=11677 Ack=10387 Win=19958 Len=0"
"6043","Jul 14, 2025 10:13:20.731832000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   471; Unit:   1, Func:   4: Read Input Registers"
"6044","Jul 14, 2025 10:13:20.734082000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=11677 Ack=10387 Win=19958 Len=12"
"6045","Jul 14, 2025 10:13:20.740328000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   471; Unit:   1, Func:   4: Read Input Registers"
"6046","Jul 14, 2025 10:13:20.744642000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=10387 Ack=11689 Win=502 Len=11"
"6047","Jul 14, 2025 10:13:20.796987000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=11689 Ack=10398 Win=19947 Len=0"
"6048","Jul 14, 2025 10:13:20.803614000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 6047#1] 64279 → 502 [ACK] Seq=11689 Ack=10398 Win=19947 Len=0"
"6049","Jul 14, 2025 10:13:20.903301000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   472; Unit:   1, Func:   3: Read Holding Registers"
"6050","Jul 14, 2025 10:13:20.904678000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=11689 Ack=10398 Win=19947 Len=12"
"6051","Jul 14, 2025 10:13:20.909081000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   472; Unit:   1, Func:   3: Read Holding Registers"
"6052","Jul 14, 2025 10:13:20.912679000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=10398 Ack=11701 Win=502 Len=11"
"6053","Jul 14, 2025 10:13:20.959814000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=11701 Ack=10409 Win=19936 Len=0"
"6054","Jul 14, 2025 10:13:20.963172000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 6053#1] 64279 → 502 [ACK] Seq=11701 Ack=10409 Win=19936 Len=0"
"6055","Jul 14, 2025 10:13:21.073544000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   473; Unit:   1, Func:   1: Read Coils"
"6056","Jul 14, 2025 10:13:21.075822000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=11701 Ack=10409 Win=19936 Len=12"
"6057","Jul 14, 2025 10:13:21.079735000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   473; Unit:   1, Func:   1: Read Coils"
"6058","Jul 14, 2025 10:13:21.082565000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=10409 Ack=11713 Win=502 Len=10"
"6059","Jul 14, 2025 10:13:21.130646000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","64279 → 502 [ACK] Seq=11713 Ack=10419 Win=19926 Len=0"
"6060","Jul 14, 2025 10:13:21.133000000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Dup ACK 6059#1] 64279 → 502 [ACK] Seq=11713 Ack=10419 Win=19926 Len=0"
"6061","Jul 14, 2025 10:13:21.257719000 EDT","08:00:27:04:05:6f","08:00:27:6e:55:85","0x8100","10.10.20.30","10.10.10.10","64279","502","Modbus/TCP","   Query: Trans:   474; Unit:   1, Func:   4: Read Input Registers"
"6062","Jul 14, 2025 10:13:21.261182000 EDT","08:00:27:6e:55:85","08:00:27:df:f0:f9","0x8100","10.10.20.30","10.10.10.10","64279","502","TCP","[TCP Retransmission] 64279 → 502 [PSH, ACK] Seq=11713 Ack=10419 Win=19926 Len=12"
"6063","Jul 14, 2025 10:13:21.266791000 EDT","08:00:27:df:f0:f9","08:00:27:6e:55:85","0x8100","10.10.10.10","10.10.20.30","502","64279","Modbus/TCP","Response: Trans:   474; Unit:   1, Func:   4: Read Input Registers"
"6064","Jul 14, 2025 10:13:21.268947000 EDT","08:00:27:6e:55:85","08:00:27:04:05:6f","0x8100","10.10.10.10","10.10.20.30","502","64279","TCP","[TCP Retransmission] 502 → 64279 [PSH, ACK] Seq=10419 Ack=11725 Win=502 Len=11"
